Id,KnownVulnerableSamples_SHA1,Description,Category,Detection,KnownVulnerableSamples_Publisher,KnownVulnerableSamples_Company,KnownVulnerableSamples_Description,Verified
d55a5955-6220-4f38-ba7d-91339330fe98,"a4b2c56c12799855162ca3b004b4b2078c6ecf77, 8275977e4b586e485e9025222d0a582fcb9e1e8f, bff4c3696d81002c56f473a8ab353ef0e45854c0, 6ed5c2313eecd97b78aa5dcdb442dd47345c9e43, d0216ebc81618c22d9d51f2f702c739625f40037, 376d59d0b19905ebb9b89913a5bdfacde1bd5a1e, fece30b9b862bf99ae6a41e49f524fe6f32e215e, 2bcb81f1b643071180e8ed8f7e42f49606669976",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/afdd66562dea51001c3a9de300f91fc3eb965d6848dfce92ccb9b75853e02508.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , , , , ","NVIDIA Corporation, , , , , , , ","NVIDIA Flash Driver, Version 1.8.0, , , , , , , ",True
c00f818c-1c90-4b47-bc29-fb949f6efb65,27371f45f42383029c3c2e6d64a22e35dc772a72,,malicious,[],,,,True
d35cb48d-2aca-4d7d-a194-f4566183bcd9,"8a922499f7a1b978555b46c30f90de1339760c74, 8ac5703e67c3e6e0585cb8dbb86d196c5362f9bb, 8fafd70bae94bbc22786c9328ee9126fed54dbae, dcfeca5e883a084e89ecd734c4528b922a1099b9, 55c64235d223baeb8577a2445fdaa6bedcde23db, dbf6e72c08824fe49c29b7660c9965c37d983e93, 2cc70b772b42e0208f345c7c70d78f7536812f99, fb1570b4865083dfce1fcff2bd72e9e1b03cead5, dc6e62dbde5869a6adc92253fff6326b6af5c8d4, e835776e0dc68c994dd18e8628454520156c93e3, 432fa24e0ce4b3673113c90b34d6e52dc7bac471, 5a55c227ca13e9373b87f1ef6534533c7ce1f4fb, d3daa971580b9f94002f7257de44fcef13bb1673, 891c8d482e23222498022845a6b349fe1a186bcc, 3e790c4e893513566916c76a677b0f98bd7334dd, 1768fb2b4796f624fa52b95dfdfbfb922ac21019, fe0afc6dd03a9bd7f6e673cc6b4af2266737e3d1, 58b31fb2b623bd2c5d5c8c49b657a14a674664a4, 8db4376a86bd2164513c178a578a0bf8d90e7292, d2be76e79741454b4611675b58446e10fc3d0c6c, 6da2dd8a0b4c0e09a04613bbabfc07c0b848ec77, 4471935df0e68fe149425703b66f1efca3d82168, 07f60b2b0e56cb15aad3ca8a96d9fe3a91491329, 3f43412c563889a5f5350f415f7040a71cc25221, 3fd7fda9c7dfdb2a845c39971572bd090bee3b1d, ae344c123ef6d206235f2a8448d07f86433db5a6, 850f15fd67d9177a50f3efef07a805b9613f50d6, 6a60c5dc7d881ddb5d6fe954f10b8aa10d214e72, b304cb10c88ddd8461bad429ebfd2fd1b809ac2b, e7d8fc86b90f75864b7e2415235e17df4d85ee31, b3c111d7192cfa8824e5c9b7c0660c37978025d6, af5b7556706e09ee9e74ee2e87eab5c0a49d2d35, 4cd5bf02edf6883a08dfed7702267612e21ed56e, 0e60414750c48676d7aa9c9ec81c0a3b3a4d53d0, 3ca51b23f8562485820883e894b448413891183a, fc8fbd92f6e64682360885c188d1bdfbc14ca579, 70258117b5efe65476f85143fd14fa0b7f148adb, a34adabde63514e1916713a588905c4019f83efb, 0adc1320421f02f2324e764aa344018758514436, d7597d27eeb2658a7c7362193f4e5c813c5013e5, dfd801b6c2715f5525f8ffb38e3396a5ad9b831d",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,"Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc., Trend Micro Inc.","TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module NoTrap Build, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module, TrendMicro Common Module",True
7abc873d-9c28-44c2-8f60-701a8e26af29,"134186ba0ba5cda2418818295ca186e80e571ba4, 6946f1c8ab8977e9a8db9eade9180b16dcd72bd9",,vulnerable drivers,"[{'type': '', 'value': ''}]",", ",", ",", ",True
22aa985b-5fdb-4e38-9382-a496220c27ec,a00e444120449e35641d58e62ed64bb9c9f518d2,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/cc687fe3741bbde1dd142eac0ef59fd1d4457daee43cdde23bb162ef28d04e64.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Trend Micro Inc.,TrendMicro Common Module,True
bb808089-5857-4df2-8998-753a7106cb44,"90a76945fd2fa45fab2b7bcfdaf6563595f94891, b03b1996a40bfea72e4584b82f6b845c503a9748",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/71fe5af0f1564dc187eea8d59c0fbc897712afa07d18316d2080330ba17cf009.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", ",", Dell",", DBUtil",True
f22e7230-5f32-4c4e-bc9d-9076ebf10baa,"ab7f8de9c8ba5fc8692e02f3ae4548cd08ddb17d, a5404c4a57171d8a74e0af6efb4a50aaf7e5fb30",,vulnerable drivers,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", ","innotek GmbH, Sun Microsystems, Inc.","VirtualBox Host Interface Networking Driver, VirtualBox Host Interface Networking Driver",True
d5118882-6cdd-4b06-8bf4-e9818f16137e,,,vulnerable driver,[],,,,False
a1d35b93-e97f-4ddd-a465-2405e804e754,,,vulnerable driver,[],,,,False
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,"160a237295a9e5cbb64ca686a84e47553a14f71d, 8b86c99328e4eb542663164685c6926e7e54ac20, fe02ae340dc7fe08e4ad26dab9de418924e21603, e40ea8d498328b90c4afbb0bb0e8b91b826f688e, 67dfd415c729705396ce54166bd70faf09ac7f10, c775ca665ed4858acc3f7e75e025cbbda1f8c687, aa2ea973bb248b18973e57339307cfb8d309f687, d1670bd08cfd376fc2b70c6193f3099078f1d72f, d3b23a0b70d6d279abd8db109f08a8b0721ce327, 9f22ebcd2915471e7526f30aa53c24b557a689f5, df58f9b193c6916aaec7606c0de5eba70c8ec665, b0c7ec472abf544c5524b644a7114cba0505951e, de0c16e3812924212f04e15caa09763ae4770403, a8be6203c5a87ecc3ae1c452b7b6dbdf3a9f82ae, ed219d966a6e74275895cc0b975b79397760ea9f, 844d2345bde50bf8ee7e86117cf7b8c6e6f00be4, 4f30f64b5dfcdc889f4a5e25b039c93dd8551c71, cfa85a19d9a2f7f687b0decdc4a5480b6e30cb8c, 8453fc3198349cf0561c87efc329c81e7240c3da, c71597c89bd8e937886e3390bc8ac4f17cdeae7c, b97a8d506be2e7eaa4385f70c009b22adbd071ba, 92f251358b3fe86fd5e7aa9b17330afa0d64a705, 8b6aa5b2bff44766ef7afbe095966a71bc4183fa, af6e1f2cfb230907476e8b2d676129b6d6657124, 2207cdee7deaba1492ae2349392864f19eb4dfaf, a714a2a045fa8f46d0165b78fe3eecf129c1de3a, e4e40032376279e29487afc18527804dce792883, 470633a3a1e1b1f13c3f6c5192ce881efd206d7c, 1951ae94c6ee63fa801208771b5784f021c70c60, 96523f72e4283f9816d3da8f2270690dd1dd263e, 7eb34cc1fcffb4fdb5cb7e97184dd64a65cb9371, ca47bab2bea62ff58caea4741bcfbd7f3abb6c5f, fcde5275ee1913509927ce5f0f85e6681064c9d2",,vulnerable driver,[],"ASUSTeK Computer Inc., ASUSTeK Computer Inc., ASUSTeK Computer Inc., ASUSTeK Computer Inc., , , , , , , , , ASUSTeK Computer Inc.",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",True
c08c03ff-a7b7-4282-a9fc-265ae88dc244,"e0d12e44db3f57ee7ea723683a6fd346dacf2e3e, 03257294ee74f69881002c4bf764b9cb83b759d6",,vulnerable driver,[],", ",", ",", ",True
2cfede23-67f4-4af7-830f-c95ba30a43ae,0c74d09da7baf7c05360346e4c3512d0cd433d59,,vulnerable driver,[],,,,False
51808fa6-89a4-4f4d-aabc-0a7b0e99e34d,b1266873fa36a2104fd5d7f498a9957bc3d9d450,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
ff77b58d-e143-4f61-92de-c0d9bc0af7d5,39402a9a3d90ba62938052089c8cbde9fb4e639f,,vulnerable driver,[],,ANTICHEATEXPERT.COM,ACE-BASE64 NT Driver,False
b074dcb5-b278-4434-bdd9-14a055d724f3,fcf9978cf1af2e9b1e2eaf509513664dfcc1847b,,malicious,"[{'type': '', 'value': ''}]",,,,True
8750b245-af35-4bc6-9af3-dc858f9db64f,"17fa047c1f979b180644906fe9265f21af5b0509, 1f3799fed3cf43254fe30dcdfdb8dc02d82e662b, 1f3799fed3cf43254fe30dcdfdb8dc02d82e662b, 4b882748faf2c6c360884c6812dd5bcbce75ebff, 91f832f46e4c38ecc9335460d46f6f71352cffed, 994dc79255aeb662a672a1814280de73d405617a, fff4f28287677caabc60c8ab36786c370226588d",,malicious,[],", , , , , , ",", , , , , , ",", , , , , , ",True
3d7da79b-fe34-45cd-a0c9-d4432d40611c,"09d3ff3c57f5154735e676f2c0a10b5e51336bb3, 9f2b550c58c71d407898594b110a9320d5b15793, 96c2e1d7c9a8ad242f8f478e871f645895d3e451, 007b2c7d72a5a89b424095dbb7f67ff2aeddb277, e0d83953a9efef81ba0fa9de1e3446b6f0a23cc6, 7673cebd15488cbbb4ca65209f92faab3f933205, aaaf565fa30834aba3f29a97fc58d15e372500b5, 1da0c712ff42bd9112ac6afadb7c4d3ae2f20fb7, 7503a1ed7f6fbd068f8c900dd5ddb291417e3464, 8c11430372889bae1f91e8d068e2b2ad56dfc6bf, b0aede5a66e13469c46acbc3b01ccf038acf222c, b3f5185d7824ea2c2d931c292f4d8f77903a4d2a, 2365a66c1eddfcf8385d9ff38ba8bd5f6f2e4fc2, 2fa92d3739735bc9ac4dc38f42d909d97cc5c2a8, df177a0c8c1113449f008f8e833105344b419834, 45328110873640d8fed9fc72f7d2eadd3d17ceae, 0a89a6f6f40213356487bfcfb0b129e4f6375180, bd3e1d5aacac6406a7bcea3b471bbfa863efbc3d, d496a8d3e71eaacd873ccef1d1f6801e54959713, 72a5ac213ec1681d173bee4f1807c70a77b41bf6, 228b1ff5cd519faa15d9c2f8cfefd7e683bc3f2b, 0a5ef5b72e621a639860c03f1cac499567082f39, a45687965357036df17b8ff380e3a43a8fbb2ca9, e9d7d7d42fd534abf52da23c0d6ec238cefde071, d2c7aa9b424015f970fe7506ae5d1c69a8ac11f6",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , , , , , , , , , , , , , , , , , , , , , ","NVIDIA Corp., NVidia Corp., NVidia Corp., NVidia Corp., NVidia Corp., NVidia Corp., NVidia Corp., NVidia Corp., NVIDIA Corp., NVidia Corp., NVidia Corp., NVidia Corp., NVIDIA Corp., NVidia Corp., NVIDIA Corp., NVidia Corp., NVidia Corp., NVIDIA Corp., NVidia Corp., NVidia Corp., NVIDIA Corp., NVidia Corp., NVidia Corp., NVidia Corp., NVIDIA Corp.","NVIDIA System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVIDIA System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVIDIA System Utility Driver, NVidia System Utility Driver, NVIDIA System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVIDIA System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVIDIA System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVidia System Utility Driver, NVIDIA System Utility Driver",True
7b893f79-b5b0-4373-9d29-c53a21fe6fc3,"48be0ec2e8cb90cac2be49ef71e44390a0f648ce, 7a1689cde189378e7db84456212b0e438f9bf90a, d5326fea00bcde2ef7155acf3285c245c9fb4ece",,vulnerable driver,[],,", , ",", , ",True
02e4a30f-8aa8-4ff0-8e02-1bff1d0f088f,d028783637b9b3ca567dcef0fb50156bf1620836,,vulnerable drivers,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,ASRock Incorporation,AsrAutoChkUpdDrv_1_0_32 Driver,True
13973a71-412f-4a18-a2a6-476d3853f8de,"eceb51233f013e04406da11482324d45e70281c7, fac870d438bf62ecd5d5c8c58cc9bfda6f246b8b, b74338c91c6effabc02ae0ced180428ab1024c7d, 88d00eff21221f95a0307da229bc9fe1afb6861b, 4786253daac6c60ffc0d2871fdd68023ec93dfb3, 5f8ae70b25b664433c6942d5963acadf2042cfe8, 4f7a8e26a97980544be634b26899afbefb0a833c",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,"Advanced Micro Devices, Advanced Micro Devices, Advanced Micro Devices, Advanced Micro Devices, Advanced Micro Devices, Advanced Micro Devices, Advanced Micro Devices","AMD Ryzen Master Service Driver, AMD Ryzen Master Service Driver, AMD Ryzen Master Service Driver, AMD Ryzen Master Service Driver, AMD Ryzen Master Service Driver, AMD Ryzen Master Service Driver, AMD Ryzen Master Service Driver",True
fa612342-5ae0-4e69-ad9c-14d574d9fb1e,"4f02fb7387ca0bc598c3bcb66c5065d08dbb3f73, 724dde837df2ff92b3ea7026fe8a0c4e5773898f, 9e8a87401dc7cc56b3a628b554ba395b1868520f, 7c46ecc5ce8e5f6e236a3b169fb46bb357ac3546, fc154983af4a5be15ae1e4b54e2050530b8bc057, a88546fb61a2fa7dab978a9cb678469e8f0ed475, f7413250e7e8ad83c350092d78f0f75fcca9f474, c2d18ce26ce2435845f534146d7f353b662ad2b9, 0ff2ad8941fbb80cbccb6db7db1990c01c2869b1, c1777fcb7005b707f8c86b2370f3278a8ccd729f, be270d94744b62b0d36bef905ef6296165ffcee9",,vulnerable driver,[],", , , , , , , , , , ",", , , , , , , , , , ",", , , , , , , , , , ",True
36227ce7-2bf6-4963-bfae-c399000a1079,"3c956b524e73586195d704b874e36d49fe42cb6a, f049e68720a5f377a5c529ca82d1147fe21b4c33, 0caf4e86b14aaab7e10815389fcd635988bc6637, f130e82524d8f5af403c3b0e0ffa4b64fedeec92, 8d676504c2680cf71c0c91afb18af40ea83b6c22, ce1d0ebaeaa4fe3ecb49242f1e80bc7a4e43fd8c, 5eb693c9cc49c7d6a03f7960ddcfd8f468e5656b",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , , , ","TenAsys Corporation, TenAsys Corporation, TenAsys Corporation, TenAsys Corporation, TenAsys Corporation, TenAsys Corporation, TenAsys Corporation","INtime PnP RT Kernel Interface Driver, INtime PnP RT Kernel Interface Driver, INtime PnP RT Kernel Interface Driver, INtime PnP RT Kernel Interface Driver, INtime PnP RT Kernel Interface Driver, INtime PnP RT Kernel Interface Driver, INtime PnP RT Kernel Interface Driver",True
